CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,SatisfactionScore,CardType,PointsEarned,LastTransactionDate,AccountType,Branch
15640235,Johnson,742.0,Spain ,MALE,40.0,3,53246.83,4,1.0,0.0,157983.66,0,0.0,5.0,Gold,887,18/06/2019,Current,Jaipur City
15618334,Moore,799.0,Germany,M,18.0,0,34619.79,2,1.0,1.0,142764.54,0,1.0,2.0,platinum,264,2023-02-04,Savings,Lucknow Branch
15644908, Moore  ,558.0,,FEMALE,62.0,0,0.0,2,1.0,1.0,165457.17,0,0.0,4.0,Platinum,399,04-06-2024,CURRENT,Chennai South
15605304,Davis,654.0,,Male,72.0,7,,2,1.0,1.0,,0,0.0,4.0,Silver,825,13-11-2018,CURRENT,Ahmedabad Branch
15627182,Brown,540.0,spain,Female,46.0,7,156121.71,1,0.0,1.0,166420.53,0,0.0,2.0,Platinum,41,06/01/2021,savings,Chennai South
15602072,Davis,606.0,Spain ,FEMALE,35.0,6,69983.16,1,0.0,1.0,83926.82,1,0.0,3.0,SILVER,752,09-Jun-2023,Savings,Pune West
15636035,Wagner,685.0,GERMANY,MALE,59.0,8,61785.14,2,1.0,1.0,155088.6,0,0.0,,platinum,469,24-05-2021,Savings,Mumbai Central
15601424,Bauer,670.0,france,,30.0,3,141776.22,4,1.0,1.0,20653.55,0,1.0,1.0,diamond,789,2022-06-02,savings,Ahmedabad Branch
15618865,Garcia,666.0,Spain ,M,62.0,5,171181.23,3,1.0,1.0,96923.09,0,0.0,4.0,GOLD,406,03/07/2018,,Hyderabad Hitech
15632043,Moore,771.0,France ,Male,30.0,8,110064.5,4,0.0,1.0,108862.78,1,,5.0,PLATINUM,867,20-01-2023,,Delhi North
15603989,Iyer,611.0,France ,Female,29.0,6,63718.42,2,1.0,1.0,45912.54,0,0.0,4.0,GOLD,521,05/20/2020,CURRENT,Bangalore East
15640646,Gupta,652.0,germany,FEMALE,36.0,9,56280.7,2,0.0,1.0,129367.34,0,0.0,5.0,silver,549,22-03-2022,Current ,Hyderabad Hitech
15635463, Gupta  ,625.0,Spain,MALE,41.0,5,34795.1,2,1.0,0.0,64815.79,1,1.0,4.0,PLATINUM,212,12/06/2019,Current ,Bangalore East
15638185,Gupta,606.0,,Female,44.0,1,94539.88,3,1.0,1.0,4246.08,1,0.0,5.0,diamond,238,13/02/2022,Current,Bangalore East
15606367,Moore,442.0,Germany,F,30.0,6,57148.01,4,1.0,0.0,155888.53,0,0.0,3.0,Diamond,339,09-10-2018,savings,Mumbai Central
15634242,Fischer,642.0,SPAIN,FEMALE,20.0,0,-132555.96,3,0.0,1.0,13115.55,1,0.0,4.0,platinum,487,05-Feb-2024,Savings,Pune West
15628467,Iyer,842.0,germany,FEMALE,43.0,1,124246.38,1,1.0,0.0,179589.36,0,0.0,3.0,,855,22-04-2019,CURRENT,Delhi North
15643304,Kumar,728.0,France,male,42.0,6,84784.28,1,1.0,1.0,58844.23,1,,2.0,GOLD,715,04/09/2022,CURRENT,Lucknow Branch
15621513, Reddy  ,618.0,GERMANY,female,,7,211030.24,1,0.0,1.0,,1,0.0,3.0,Gold,931,21-07-2018,CURRENT,Ahmedabad Branch
15630396,Davis,571.0, Germany,Female,34.0,3,91733.34,4,0.0,0.0,69407.84,0,,3.0,diamond,313,2018-02-20,Savings,Chennai South
15626689,SINGH,794.0,spain,FEMALE,,7,187248.51,1,1.0,0.0,80834.93,0,0.0,2.0,gold,144,2021-05-07,savings,Bangalore East
15636233, Schmidt  ,703.0,FRANCE,female,46.0,6,0.0,4,0.0,1.0,49233.87,0,,4.0,Silver,659,08-07-2018,Current,Pune West
15612814,Becker,666.0,france,male,47.0,6,120483.34,1,1.0,0.0,68138.27,0,0.0,3.0,Platinum,392,21-04-2021,Current ,Chennai South
15609122,Muller,678.0,SPAIN,Female,30.0,10,128633.77,2,1.0,1.0,137114.04,0,0.0,1.0,silver,779,25-Aug-2022,,Ahmedabad Branch
15606190,Wagner,663.0,Germany,M,55.0,4,96897.01,2,1.0,0.0,28686.8,1,,4.0,SILVER,908,2019-06-14,Current,Lucknow Branch
15608376,becker,635.0,Spain,F,29.0,8,140198.37,1,0.0,0.0,169381.31,0,0.0,2.0,Diamond,50,04/01/2019,Current,Jaipur City
15608247,Verma,754.0,germany,Female,45.0,7,130521.58,3,1.0,0.0,193022.87,0,0.0,4.0,Diamond,880,19-Jun-2021,savings,Delhi North
15648622,Smith,595.0, Spain,F,40.0,8,123152.16,4,0.0,1.0,54622.37,0,0.0,4.0,platinum,650,01-03-2021,CURRENT,Kolkata Main
15619398,Davis,614.0, Germany,Male,35.0,4,100735.28,4,0.0,1.0,,0,0.0,4.0,SILVER,558,11/18/2022,Current ,Hyderabad Hitech
15604293,Davis,638.0, Spain,F,57.0,2,92428.75,4,1.0,0.0,170855.14,0,0.0,4.0,DIAMOND,383,27-Nov-2021,Current,Kolkata Main
15605139,Reddy,751.0, Germany,MALE,42.0,5,107346.96,4,1.0,0.0,96045.8,0,1.0,5.0,silver,732,14-04-2018,Current,Ahmedabad Branch
15634731,Becker,629.0,Germany,F,47.0,9,58877.38,2,1.0,1.0,108880.11,0,0.0,3.0,Gold,805,2022-04-22,CURRENT,Hyderabad Hitech
15640723,Kumar,726.0, Germany,Female,39.0,7,30748.72,3,1.0,0.0,169884.55,0,,4.0,SILVER,117,23-03-2023,Current,Jaipur City
15645295,Singh,873.0, Spain,Male,38.0,1,112368.21,4,1.0,1.0,,1,1.0,1.0,gold,764,18/01/2020,CURRENT,Bangalore East
15627449, Becker  ,777.0,Spain ,Male,,10,197146.79,4,0.0,1.0,16262.03,0,0.0,4.0,PLATINUM,127,,Current ,Delhi North
15612906,Nair,638.0, Germany,FEMALE,35.0,1,215302.52,2,1.0,1.0,149241.23,1,0.0,3.0,Silver,22,,CURRENT,Bangalore East
15620296,Hoffmann,515.0, France,Male,27.0,8,50780.2,3,1.0,1.0,117714.05,1,0.0,1.0,SILVER,718,17-01-2022,Current ,Lucknow Branch
15620603, Muller  ,717.0, Germany,M,40.0,5,135630.65,4,1.0,1.0,139525.73,0,0.0,5.0,,19,08/12/2020,Current,Delhi North
15606706,Moore,396.0,France,Female,46.0,9,164331.68,2,1.0,0.0,32272.59,0,0.0,3.0,DIAMOND,578,16-Apr-2024,CURRENT,Mumbai Central
15629570,Brown,555.0,Spain,MALE,31.0,8,112342.83,2,1.0,0.0,114435.08,0,1.0,4.0,Gold,633,26-May-2021,CURRENT,Delhi North
15624726,Fischer,647.0,Spain ,female,,10,163331.65,3,1.0,0.0,97115.72,0,0.0,,Diamond,350,15-Oct-2019,Savings,Lucknow Branch
15607987,Johnson,689.0,Spain ,Male,30.0,4,,4,1.0,,,1,0.0,5.0,Platinum,868,15-Jan-2020,Current ,Ahmedabad Branch
15624442,Gupta,700.0,FRANCE,M,47.0,9,154107.86,2,1.0,1.0,95597.63,0,0.0,,GOLD,891,2020-07-05,CURRENT,Chennai South
15612443,Das,571.0,Germany,FEMALE,60.0,4,0.0,2,1.0,0.0,198675.71,0,0.0,5.0,Platinum,568,03/03/2024,savings,Kolkata Main
15617384,Singh,631.0,,Male,45.0,1,33660.16,3,0.0,1.0,164328.39,0,,3.0,DIAMOND,619,22-04-2024,savings,Kolkata Main
15624981,Sharma,554.0,FRANCE,Female,38.0,2,35217.66,3,0.0,0.0,94882.49,0,0.0,4.0,,81,12-09-2018,CURRENT,Pune West
15632829,Iyer,673.0, Germany,FEMALE,42.0,2,33983.28,3,1.0,1.0,198014.22,0,1.0,5.0,Silver,194,24-07-2020,CURRENT,Mumbai Central
15638038, Williams  ,499.0,spain,Female,19.0,9,177083.2,2,1.0,0.0,111113.94,0,0.0,1.0,GOLD,571,13-07-2020,Current,Hyderabad Hitech
15648877,Weber,703.0,Spain ,FEMALE,44.0,3,39784.97,3,1.0,1.0,82322.9,0,0.0,4.0,gold,448,2020-08-10,savings,Mumbai Central
15628339,Muller,620.0,SPAIN,male,35.0,1,83197.76,3,1.0,0.0,107184.39,0,0.0,3.0,PLATINUM,572,24/05/2024,CURRENT,Kolkata Main
15610909,Smith,649.0, France,male,42.0,4,,4,1.0,0.0,196449.96,0,0.0,3.0,Diamond,477,17-06-2023,Savings,Ahmedabad Branch
15618314,Patel,586.0,SPAIN,female,49.0,10,,4,1.0,1.0,131558.78,0,0.0,,diamond,276,08-02-2018,savings,Mumbai Central
15603249,Johnson,, France,FEMALE,51.0,5,0.0,3,0.0,0.0,170583.86,0,0.0,4.0,silver,991,02/01/2018,Current,Delhi North
15608688,Weber,,spain,Male,54.0,4,158847.83,3,1.0,1.0,59167.53,1,0.0,4.0,Platinum,280,06/11/2021,CURRENT,Pune West
15625416,Garcia,404.0,Spain ,F,41.0,5,36553.99,4,0.0,0.0,73637.58,0,0.0,4.0,Gold,80,04/06/2020,Savings,Bangalore East
15632605,Sharma,689.0,Germany,F,24.0,8,112681.69,2,1.0,1.0,193197.58,0,0.0,3.0,GOLD,345,2024-03-03,CURRENT,Pune West
15619148,Jones,549.0,Spain ,FEMALE,38.0,2,71990.72,4,1.0,1.0,197765.51,0,0.0,3.0,Gold,174,15/07/2018,savings,Bangalore East
15610427,Muller,674.0,SPAIN,F,18.0,1,51620.24,3,0.0,1.0,18794.15,0,0.0,1.0,Silver,19,13-09-2024,Current ,Lucknow Branch
15612063,Wagner,648.0, Spain,female,43.0,1,84170.29,2,0.0,1.0,77616.97,0,0.0,,diamond,18,22/09/2021,Savings,Mumbai Central
15623364,Gupta,678.0,France,F,56.0,6,106350.88,3,1.0,0.0,55053.46,1,0.0,5.0,gold,616,2024-08-11,Current,Delhi North
15610819,Reddy,722.0,France,MALE,62.0,1,208324.71,2,1.0,1.0,44770.42,0,0.0,2.0,silver,178,12-04-2023,savings,Ahmedabad Branch
15631919,Nair,589.0, France,Female,29.0,7,172879.78,1,1.0,1.0,197961.52,1,0.0,1.0,GOLD,528,10/21/2020,Savings,Kolkata Main
15611486,Reddy,584.0,France,female,,1,190102.1,4,0.0,0.0,,0,0.0,3.0,Diamond,263,2022-01-22,savings,Kolkata Main
15613561,Weber,564.0,germany,Male,43.0,9,0.0,4,1.0,0.0,172570.79,0,0.0,3.0,Diamond,394,24-07-2018,savings,Lucknow Branch
15620295,Bauer,796.0,Germany ,FEMALE,48.0,8,165195.05,1,0.0,0.0,69974.49,0,0.0,3.0,Silver,413,,Savings,Bangalore East
15601078,Verma,607.0,Spain,MALE,179.0,0,115369.37,4,1.0,1.0,169795.95,0,0.0,5.0,diamond,39,14-Nov-2020,Current ,Delhi North
15646200,Fischer,555.0,germany,F,51.0,0,139930.93,1,1.0,1.0,125163.02,1,1.0,5.0,silver,124,,CURRENT,Delhi North
15633840,Nair,663.0, France,Male,56.0,3,,1,,0.0,78222.15,0,0.0,3.0,gold,627,03-09-2019,CURRENT,Delhi North
15603968,Verma,797.0,FRANCE,female,40.0,4,42539.49,4,0.0,1.0,169076.13,0,0.0,4.0,DIAMOND,644,2018-04-03,CURRENT,Pune West
15620441,Das,459.0,Spain ,Male,27.0,4,84271.26,4,1.0,1.0,182996.9,0,1.0,1.0,Silver,858,,Current ,Lucknow Branch
15649521,Weber,655.0,SPAIN,Female,18.0,2,,4,0.0,,73107.95,0,0.0,2.0,Gold,713,03-Jan-2024,Current,Jaipur City
15629953,Singh,611.0,Germany,F,41.0,6,59197.5,3,1.0,1.0,76515.3,1,0.0,3.0,DIAMOND,477,27/10/2022,Current ,Delhi North
15629561,Sharma,,France,F,40.0,10,87983.11,3,0.0,0.0,169398.36,1,0.0,3.0,Gold,801,2019-04-18,Savings,Bangalore East
15614193,Hoffmann,722.0,Spain,Male,27.0,8,,4,1.0,0.0,55578.34,0,0.0,5.0,SILVER,112,07-11-2024,Savings,Bangalore East
15637564,Becker,450.0,Germany,Female,46.0,3,22542.07,4,0.0,0.0,23986.49,0,0.0,3.0,GOLD,573,03/20/2020,Savings,Jaipur City
15642312,Gupta,652.0, France,Male,24.0,10,0.0,3,1.0,0.0,166894.52,0,0.0,5.0,Gold,368,05/15/2020,CURRENT,Lucknow Branch
15630142,Brown,517.0, France,F,40.0,5,165694.0,3,0.0,0.0,12622.55,0,1.0,2.0,silver,268,12-10-2018,savings,Kolkata Main
15638625,Miller,719.0, France,M,25.0,10,245316.18,1,0.0,1.0,156702.23,0,1.0,3.0,SILVER,589,04/03/2019,Current,Jaipur City
15618004,Bauer,641.0,France,female,26.0,5,41536.21,2,0.0,1.0,87249.02,0,0.0,3.0,GOLD,157,08/07/2024,Current ,Kolkata Main
15608534,Nair,487.0,spain,female,52.0,10,6198.91,1,1.0,0.0,112919.19,0,0.0,,SILVER,537,02-Jan-2019,savings,Jaipur City
15643582,Reddy,438.0,Spain ,F,44.0,9,80037.79,3,0.0,0.0,53448.82,0,0.0,4.0,diamond,462,2020-07-25,Current,Jaipur City
15639422,Verma,825.0,SPAIN,MALE,27.0,9,168891.0,4,1.0,0.0,69937.96,1,,5.0,Platinum,837,04/11/2018,savings,Bangalore East
15638196,Verma,741.0,Germany,Female,30.0,8,141115.63,3,1.0,1.0,117694.17,1,,3.0,Gold,772,2018-06-26,Savings,Ahmedabad Branch
15634886,Singh,619.0, Spain,female,41.0,8,176484.43,1,1.0,1.0,,0,0.0,5.0,,999,2024-06-13,Current ,Jaipur City
15636629,Schmidt,,,MALE,18.0,9,243794.03,4,0.0,0.0,59914.44,0,0.0,3.0,platinum,779,13/01/2022,Current,Pune West
15645037,Garcia,753.0,Spain,MALE,34.0,1,31913.76,1,0.0,,19743.96,0,0.0,4.0,Gold,5,02/27/2024,Current,Jaipur City
15603993,Verma,643.0, Spain,F,41.0,5,27151.96,4,,0.0,169375.44,0,0.0,3.0,SILVER,263,,,Hyderabad Hitech
15623254,Sharma,664.0,France ,Female,43.0,2,,3,1.0,1.0,12170.01,1,0.0,2.0,platinum,960,02-Mar-2019,Savings,Kolkata Main
15632892,Das,627.0,France ,MALE,67.0,8,-87549.23,4,0.0,1.0,186052.52,1,0.0,1.0,gold,456,2018-10-18,savings,Mumbai Central
15606250,Johnson,613.0, Germany,female,56.0,8,34712.2,4,1.0,0.0,190070.36,0,0.0,3.0,Diamond,104,24-Mar-2020,savings,Chennai South
15630439,Reddy,532.0,,MALE,33.0,9,54991.91,3,1.0,0.0,138335.95,0,0.0,4.0,silver,992,10-08-2022,Savings,Pune West
15627745,Wagner,550.0,FRANCE,FEMALE,30.0,9,0.0,1,1.0,0.0,55286.33,0,0.0,4.0,GOLD,870,24/02/2021,CURRENT,Ahmedabad Branch
15636827,Patel,608.0,GERMANY,MALE,33.0,6,33156.28,1,0.0,0.0,65852.54,0,0.0,2.0,SILVER,790,2020-02-13,Current ,Mumbai Central
15612946,Verma,643.0, Germany,FEMALE,39.0,0,28027.94,2,1.0,1.0,145803.36,0,0.0,1.0,Silver,977,13-Mar-2019,Current,Jaipur City
15646022,WEBER,620.0,Spain ,M,33.0,2,39069.31,3,1.0,1.0,182210.78,0,0.0,3.0,GOLD,155,2021-11-17,CURRENT,Ahmedabad Branch
15621471,Kumar,671.0,France,F,28.0,0,145081.45,4,0.0,1.0,152434.24,0,1.0,4.0,SILVER,809,15-Apr-2021,Current,Mumbai Central
15606149,Muller,601.0,germany,FEMALE,33.0,6,0.0,4,1.0,0.0,45251.66,0,0.0,2.0,DIAMOND,867,21-11-2020,CURRENT,Pune West
15617641,Smith,622.0,Germany,FEMALE,37.0,9,6224.98,3,1.0,1.0,24601.6,0,0.0,4.0,GOLD,539,2020-08-10,CURRENT,Jaipur City
15621955,Singh,618.0,GERMANY,Male,28.0,8,0.0,4,1.0,0.0,98306.89,0,1.0,3.0,GOLD,817,10/25/2021,savings,Mumbai Central
15617810,Verma,560.0,France ,M,36.0,3,61973.05,4,0.0,1.0,37828.05,1,1.0,3.0,Platinum,146,,savings,Jaipur City
15610950, Moore  ,659.0,Germany,M,60.0,1,57859.32,3,1.0,0.0,156042.23,0,0.0,3.0,platinum,269,,savings,Bangalore East
15608489,Miller,578.0,france,Female,44.0,8,128339.47,3,1.0,0.0,64907.41,0,0.0,1.0,,839,17/11/2020,Current ,Hyderabad Hitech
15641785,Verma,707.0, France,Female,50.0,8,42091.06,3,1.0,0.0,88264.22,0,0.0,3.0,diamond,549,22/01/2022,CURRENT,Pune West
15627442,Kumar,586.0, France,male,37.0,10,154469.05,4,1.0,0.0,8324.07,0,0.0,3.0,gold,434,04/09/2020,CURRENT,Mumbai Central
15647323,garcia,663.0,france,F,28.0,8,118246.65,4,1.0,0.0,169822.08,0,0.0,,Gold,98,,,Hyderabad Hitech
15609175,Weber,530.0, Germany,male,34.0,0,90985.2,3,0.0,1.0,53737.74,0,0.0,1.0,PLATINUM,790,01/24/2020,Savings,Hyderabad Hitech
15603524,Wagner,707.0,France,male,39.0,1,0.0,4,,0.0,45416.99,0,0.0,3.0,silver,510,,CURRENT,Mumbai Central
15616584, Weber  ,793.0, France,M,38.0,6,120419.53,4,1.0,1.0,7294.83,1,1.0,4.0,GOLD,961,26-11-2019,Savings,Chennai South
15642162, Weber  ,671.0,GERMANY,F,21.0,5,93476.04,1,1.0,0.0,15703.72,1,0.0,3.0,SILVER,56,01-05-2021,Current,Hyderabad Hitech
15638638,Patel,736.0,FRANCE,F,54.0,4,19000.09,1,0.0,1.0,149610.85,0,,2.0,silver,976,10/22/2018,Current,Ahmedabad Branch
15646451,Garcia,,,M,24.0,4,29904.4,2,1.0,0.0,146582.08,0,0.0,4.0,silver,314,,Current ,Chennai South
15639913,Iyer,809.0,France ,F,33.0,0,88162.2,3,1.0,1.0,142141.25,0,1.0,3.0,Gold,618,27/05/2021,Current,Chennai South
15601264,Smith,538.0,Spain ,FEMALE,26.0,10,138254.2,1,1.0,0.0,,0,1.0,5.0,SILVER,987,15-Jun-2024,CURRENT,Pune West
15611529,Nair,631.0,Spain,Female,23.0,1,,3,1.0,1.0,196440.78,0,0.0,4.0,GOLD,388,11/07/2024,savings,Hyderabad Hitech
15622425,Hoffmann,570.0,GERMANY,FEMALE,37.0,8,31043.14,4,1.0,0.0,100357.93,0,0.0,3.0,Silver,915,2023-06-23,Current,Mumbai Central
15612993,Das,738.0,GERMANY,Female,48.0,9,114833.79,2,1.0,1.0,114000.28,0,1.0,4.0,Gold,851,2019-06-27,Savings,Chennai South
15635332,Brown,,,F,28.0,3,-63148.74,3,1.0,0.0,29337.67,0,0.0,3.0,PLATINUM,169,19-08-2022,Savings,Lucknow Branch
15615851,Smith,521.0, France,F,62.0,2,140089.21,1,1.0,0.0,187229.82,0,0.0,5.0,gold,447,2020-01-12,Current,Mumbai Central
15603443,Kumar,459.0,FRANCE,F,25.0,4,18913.91,3,1.0,1.0,,0,0.0,2.0,GOLD,308,2018-05-15,Savings,Ahmedabad Branch
15617780,Fischer,548.0,Spain ,Female,,2,34517.0,2,1.0,0.0,7592.9,0,0.0,4.0,silver,845,14-Jun-2023,Current,Ahmedabad Branch
15619032,Williams,608.0,France,male,42.0,3,138422.06,2,1.0,1.0,130093.35,0,0.0,1.0,PLATINUM,414,2022-11-14,Current,Kolkata Main
15610293,Becker,637.0,Germany ,MALE,49.0,4,181017.58,2,1.0,1.0,188053.94,0,0.0,5.0,Diamond,365,03/08/2022,savings,Mumbai Central
15620085,Johnson,686.0,Germany ,Male,37.0,3,23780.56,1,1.0,1.0,81781.66,1,0.0,1.0,Platinum,92,06-08-2023,Savings,Lucknow Branch
15648467,Garcia,720.0,Spain,FEMALE,,1,90527.16,1,1.0,1.0,135334.75,0,0.0,4.0,DIAMOND,432,17/05/2023,Savings,Pune West
15635375,Sharma,714.0,France ,M,21.0,1,0.0,3,1.0,0.0,55082.28,0,0.0,5.0,PLATINUM,675,16-10-2024,Savings,Bangalore East
15614528,meyer,748.0,Spain ,MALE,30.0,0,99625.01,4,1.0,1.0,,0,0.0,4.0,GOLD,226,26-Oct-2020,Savings,Bangalore East
15617726,Wagner,531.0,spain,FEMALE,66.0,4,115001.39,2,1.0,1.0,99312.48,0,0.0,1.0,DIAMOND,173,05/03/2019,Current,Kolkata Main
15637179,Moore,721.0,Spain,female,49.0,2,45919.71,4,1.0,1.0,189579.18,1,0.0,5.0,diamond,87,18-Aug-2020,savings,Bangalore East
15629597,Schmidt,595.0,Spain ,F,37.0,10,50690.27,4,1.0,0.0,69067.72,0,0.0,4.0,platinum,533,06/03/2024,Savings,Hyderabad Hitech
15625848,Iyer,752.0,Spain ,F,18.0,9,126756.94,2,,1.0,104417.74,0,0.0,,Diamond,848,23-Aug-2022,CURRENT,Mumbai Central
15606665,Kumar,666.0,GERMANY,Male,29.0,5,115004.45,4,1.0,0.0,61540.39,0,1.0,4.0,Gold,322,07/17/2020,Savings,Pune West
15603138,Brown,720.0, Germany,Male,27.0,2,21460.3,4,1.0,0.0,2360.7,1,0.0,4.0,platinum,812,01-08-2022,savings,Kolkata Main
15618563,Brown,654.0, France,,37.0,6,38233.37,4,1.0,1.0,38864.62,0,,3.0,Gold,45,09/16/2022,Current ,Ahmedabad Branch
15640325,Wagner,576.0,Spain,M,,4,64683.71,2,1.0,0.0,106940.99,0,0.0,1.0,PLATINUM,772,2021-11-07,CURRENT,Mumbai Central
15619194,Davis,621.0,spain,F,35.0,3,86518.87,1,0.0,1.0,30990.3,0,0.0,5.0,SILVER,183,,Current,Mumbai Central
15630960,Williams,586.0,Spain ,Female,34.0,6,51449.0,1,0.0,1.0,26693.43,0,0.0,3.0,diamond,80,2024-02-02,Current,Bangalore East
15635286,Sharma,656.0,FRANCE,F,37.0,4,-78480.98,3,1.0,1.0,14205.69,0,0.0,4.0,Silver,914,02-09-2020,Savings,Chennai South
15631356,Wilson,596.0,spain,F,,10,140046.46,1,,0.0,,1,0.0,3.0,platinum,921,22-Jul-2024,Current ,Bangalore East
15626478,Singh,630.0,France ,M,34.0,6,187724.7,3,1.0,1.0,195681.67,0,0.0,2.0,Platinum,831,14-Apr-2019,Current,Chennai South
15642485,Fischer,702.0,France,Male,35.0,3,92547.42,3,1.0,1.0,73851.81,0,0.0,3.0,SILVER,54,19-11-2019,CURRENT,Pune West
15619974,Gupta,456.0,france,Male,25.0,0,52707.45,1,1.0,0.0,33270.26,0,0.0,4.0,Diamond,354,19-Mar-2018,savings,Chennai South
15645835, Kumar  ,682.0,Germany,Female,29.0,5,36432.06,4,1.0,1.0,195189.33,1,0.0,1.0,platinum,775,01-11-2024,Savings,Mumbai Central
15631693,Jones,749.0,spain,F,40.0,9,0.0,3,1.0,0.0,154241.17,0,1.0,4.0,SILVER,184,14-05-2019,savings,Pune West
15606656,Sharma,822.0,Spain ,female,48.0,10,46742.25,2,1.0,1.0,,0,,3.0,platinum,950,02-Nov-2018,Current ,Delhi North
15640318,Moore,609.0, Spain,male,27.0,6,53863.49,4,1.0,1.0,114454.11,0,1.0,3.0,Diamond,870,22-07-2019,Savings,Pune West
15618075,Miller,602.0, Spain,Male,18.0,3,251868.33,4,1.0,1.0,,0,0.0,1.0,platinum,94,02/13/2019,Current,Delhi North
15617875,Verma,586.0, Germany,MALE,37.0,8,159343.03,2,0.0,1.0,56447.66,0,1.0,5.0,,455,02/10/2020,Current,Hyderabad Hitech
15640067,Weber,695.0,GERMANY,Male,26.0,10,,4,1.0,1.0,93513.62,0,0.0,5.0,diamond,101,22/01/2019,savings,Ahmedabad Branch
15608038,Fischer,787.0, France,Male,,7,102582.86,2,1.0,0.0,,1,1.0,3.0,gold,494,05/21/2018,Current ,Ahmedabad Branch
15632521,Schmidt,637.0,germany,MALE,55.0,3,0.0,1,1.0,0.0,142691.59,0,0.0,5.0,diamond,916,06/03/2021,savings,Chennai South
15637131,Wilson,701.0,FRANCE,F,48.0,0,29557.09,3,0.0,0.0,28865.23,0,1.0,3.0,silver,538,2022-03-21,savings,Pune West
15631577,Muller,652.0,Spain ,FEMALE,46.0,9,88687.62,4,0.0,0.0,44015.88,0,0.0,4.0,DIAMOND,331,02/18/2022,Savings,Hyderabad Hitech
15644982,Johnson,803.0,Germany ,Female,29.0,7,55302.72,2,1.0,0.0,101262.95,0,0.0,3.0,PLATINUM,623,16-05-2020,Savings,Chennai South
15609080,Singh,771.0,france,female,40.0,1,39543.49,1,1.0,1.0,145887.95,0,,3.0,GOLD,984,03/25/2018,CURRENT,Delhi North
15612494,Kumar,759.0,FRANCE,M,47.0,10,146032.56,2,1.0,0.0,81600.16,0,0.0,3.0,Gold,268,2024-01-22,Savings,Lucknow Branch
15611604,Johnson,618.0,spain,F,42.0,5,102914.0,4,1.0,1.0,93007.98,1,0.0,3.0,Silver,77,05-Jan-2022,savings,Mumbai Central
15623579,Becker,808.0,GERMANY,MALE,,1,55532.87,1,0.0,1.0,180974.44,0,0.0,4.0,GOLD,571,01/09/2022,Current ,Jaipur City
15629985,Weber,616.0,Spain,male,40.0,1,46479.83,3,1.0,0.0,10768.23,0,0.0,3.0,silver,752,2023-02-02,savings,Hyderabad Hitech
15641949,Hoffmann,900.0,spain,FEMALE,53.0,2,153161.42,4,0.0,0.0,,0,0.0,3.0,GOLD,392,10/26/2022,Current,Pune West
15612307,Reddy,700.0,spain,Male,29.0,1,86469.46,3,1.0,,,0,0.0,3.0,diamond,478,02-04-2023,Current ,Jaipur City
15647131,Nair,591.0,spain,Female,24.0,7,40205.91,4,1.0,1.0,141662.16,0,0.0,3.0,,422,25/09/2023,Current ,Delhi North
15649412,Williams,810.0,Germany ,,39.0,1,29222.62,1,1.0,1.0,74333.19,0,0.0,4.0,silver,142,11-Feb-2024,savings,Bangalore East
15612512,Moore,600.0,France ,MALE,52.0,7,92513.24,1,1.0,1.0,70672.49,0,0.0,5.0,gold,450,01/25/2018,Savings,Kolkata Main
15615806,Gupta,650.0,France,F,33.0,9,144105.11,4,1.0,1.0,43672.88,0,0.0,3.0,Platinum,988,10/01/2024,Savings,Pune West
15607226,Williams,609.0,France,MALE,28.0,2,131528.65,1,1.0,0.0,131139.46,0,1.0,4.0,Platinum,864,03/27/2022,CURRENT,Delhi North
15632516,Garcia,635.0,Germany,female,65.0,1,121767.87,2,1.0,1.0,83644.29,0,1.0,3.0,platinum,143,23/07/2024,CURRENT,Chennai South
15632932,Verma,631.0,spain,male,44.0,4,,2,0.0,0.0,136700.63,1,0.0,2.0,PLATINUM,463,06/27/2021,CURRENT,Jaipur City
15607018,Williams,878.0, France,male,38.0,8,78466.44,4,1.0,0.0,8655.62,0,0.0,3.0,SILVER,321,03/06/2022,CURRENT,Hyderabad Hitech
15642879,Das,718.0,FRANCE,male,26.0,0,189883.98,3,1.0,1.0,187727.22,0,1.0,4.0,diamond,123,05/13/2022,CURRENT,Bangalore East
15646577,Wilson,699.0,France ,MALE,48.0,5,158577.99,3,1.0,0.0,8855.44,0,0.0,4.0,Diamond,480,2021-09-13,Savings,Pune West
15622953,Gupta,448.0,Spain ,Female,42.0,4,5299.67,3,1.0,0.0,41506.91,0,1.0,2.0,diamond,878,15-Nov-2020,Current ,Bangalore East
15642873,Meyer,768.0,GERMANY,male,37.0,8,32053.3,4,1.0,0.0,,1,0.0,1.0,GOLD,38,05/03/2022,Current,Jaipur City
15605903,Verma,702.0,spain,female,,10,653.93,3,1.0,1.0,169019.56,1,1.0,2.0,gold,348,04/11/2018,Current,Hyderabad Hitech
15605505,VERMA,750.0,France ,Female,37.0,8,126258.3,4,0.0,1.0,18297.07,0,1.0,2.0,,810,12/09/2020,Current ,Ahmedabad Branch
15627089,Weber,764.0,spain,Female,28.0,9,227007.85,2,1.0,0.0,119715.89,1,0.0,1.0,Diamond,247,06-07-2023,Current ,Chennai South
15637174,Singh,631.0,Spain ,male,43.0,10,36937.47,3,1.0,0.0,193782.46,0,0.0,4.0,gold,922,11/03/2020,Savings,Bangalore East
